generation,peso food,peso poison,raio food,raio poison,average life time
39,2.329615632259427,-2.1630534016342406,100.1674406557325,38.916991861540644,609.75
40,2.3930600563335904,-2.197351319519781,99.47770437379926,39.224028151314876,620.0437158469946
41,2.4364078260512514,-2.185439195320916,97.82536553922604,36.318861251747094,627.6102564102564
42,2.4785916051985613,-2.161339257974659,101.06518129009906,33.19607378998357,621.0738636363636
43,2.535624338963119,-2.172106945751032,100.01258740933625,30.463645362800527,576.6321243523316
44,2.47001110327185,-2.183328251808048,112.27558042159275,29.26333310660722,625.4924623115578
45,2.493737257136799,-2.1874172358319437,122.06248830948054,27.053993978021424,584.1564245810056
46,2.4302861120135124,-2.2283834202122788,129.4935614097476,27.44638971323441,613.035175879397
47,2.4096446474187476,-2.2349880103945847,144.42460372963384,28.75587033970406,621.2745098039215
48,2.429740326856792,-2.252367126565884,132.16581975094726,30.664870993809593,593.1988304093567
49,2.4707048119187403,-2.2412223649813856,130.94750216452596,28.53120863817196,623.6011235955057
50,2.5565498025196782,-2.2206444903057014,147.16114101318163,33.191345326060905,589.8850574712644
51,2.5840830476507333,-2.2222309491444294,143.81968019225087,33.70440124634177,610.4354838709677
52,2.6596071489688957,-2.2715883671738335,132.9257338814661,34.968973279351765,602.2403846153846
53,2.694612820201123,-2.2608336978251553,139.3972005545775,39.10662634016778,602.875
54,2.6880997871645538,-2.3084552427596874,134.91996726252245,38.381698389372595,589.7970297029703
55,2.681524352064839,-2.3010819876808584,135.4005735119654,43.6383444350281,612.4922279792746
56,2.520839515421743,-2.316611189640755,128.31774880146884,45.35374501425745,611.1294117647059
57,2.541621640847527,-2.3209971784052517,126.2247383392314,46.34619452940232,609.045
58,2.4731086035718057,-2.3111334054564208,134.51852683804154,50.47616470641844,610.9117647058823
59,2.570905431641987,-2.34818134067295,139.0360519312566,55.97819895749759,621.5555555555555
60,2.4245903802751316,-2.2379788684157074,134.64059897616616,57.10717551149156,607.4393063583815
61,2.4785914720139153,-2.239722724024807,134.30190035979982,58.5931462246467,624.467032967033
62,2.5255134358068494,-2.222859869734079,137.54017449461827,59.46419630443002,642.5588235294117
63,2.578925873505288,-2.2835412416727854,144.3812541515685,51.669327764053115,593.9653465346535
64,2.6228951432449996,-2.3369374373056515,151.97512963611092,50.2978700294202,609.9139784946236
65,2.679083459166434,-2.4286907367230146,146.4125474648831,46.27053603941735,630.8294930875576
66,2.714978070724213,-2.413184976264968,145.87931313233847,45.49271523028895,591.3613861386139
67,2.7013587908866503,-2.397600298516993,129.78075146154285,42.794446606578724,624.4631578947368
68,2.727622348991526,-2.4351753636139586,121.6704593182317,44.63768535239122,612.4174757281553
69,2.7412007967687946,-2.488954835108272,119.421554463844,47.96223326535,615.8990384615385
70,2.750368599255643,-2.518730562183836,118.89846302346527,53.08473021320997,637.0537634408602
71,2.794979301667384,-2.5612535985382285,119.77016101024256,55.17272925769329,624.9465240641712
72,2.8707247135270735,-2.5506857898644757,117.9425990225643,54.492279366993415,635.6387434554974
73,2.882985143590958,-2.551039401186653,119.52430406816455,56.71010139945817,638.6481481481482
74,2.88953500766374,-2.5355052318383886,120.58778857268413,53.59005072125398,613.757281553398
75,2.9119443898682205,-2.4785851697899566,122.1633109193363,52.32501025402241,622.7485714285714
76,2.9129602241007078,-2.4963177609029916,125.22092888778974,53.17198962019246,611.5528846153846
77,2.858727438096601,-2.45763857601477,126.3475800513369,53.62290857577887,608.9
78,2.814113548284531,-2.4131581379038796,121.81700519322067,49.043296513735974,589.6766169154229
79,2.7791440895571493,-2.414951755901406,117.80936371179988,47.21535024363027,597.6255924170616
80,2.783039271219352,-2.452034261526152,125.91418800590016,51.590281770717894,596.3697916666666
81,2.83114285483969,-2.522721535944,131.47097079430404,50.595630052850794,609.6685393258427
82,2.8853586032304537,-2.550305851013339,132.99748892852838,50.59842085987609,613.9162790697675
83,2.9385656949220653,-2.552194903340743,135.11647742271867,48.19805864330977,605.9491525423729
84,2.996970165829046,-2.6590579383213275,141.33036223185442,52.20676428934397,633.580310880829
85,3.0330210695767685,-2.6967975278012157,141.0315858656729,54.49394562378722,616.7087912087912
86,3.0169664011344937,-2.6103065683632027,139.72468213698247,56.55552934201503,611.2864864864865
87,3.020997641527117,-2.4935556020879663,135.6149553414836,55.88606670983809,617.7150537634409
88,3.004181718521431,-2.513647965155517,139.2870750490307,56.079919756866914,615.3854748603352
89,3.072541079249822,-2.6207558672917846,136.98921016257995,52.33293972795685,595.5204678362574
90,3.132518871852511,-2.651039412067568,135.3308162252821,49.05204539960538,592.738219895288
91,3.147277068014084,-2.661945855513574,132.35312687285682,52.18124079022484,594.9604519774011
92,3.1777975525472852,-2.660576832756642,125.92603279191903,45.31871846867368,635.3829787234042
93,3.2207117630177713,-2.691997381364073,125.88086230176557,44.671831836513434,623.7929292929293
94,3.304154643386408,-2.696910113848751,124.59205750291716,45.688692018382156,619.1618497109827
95,3.320483685724813,-2.7004582641795465,121.19022452243395,43.850453344385116,625.0325581395349
96,3.3653097533769705,-2.6935696538244525,115.08704166827698,43.85177802770987,624.75
97,3.3348740334478983,-2.679685520643073,112.18610473658404,41.10611125770921,623.1893203883495
98,3.2897171654304196,-2.642409798508396,112.01570722549872,39.101540560323954,607.7755102040817
99,3.253525586676584,-2.6432375778462975,110.46420325552442,36.776772745774466,603.8392857142857
100,3.299562879878664,-2.6378754089321967,109.34211609783969,34.904620103637754,614.6077348066299
101,3.35933068714755,-2.676645303137177,112.63130908386981,30.89807134555928,597.5464480874317
102,3.3561293246732076,-2.6841816748246927,112.51985487078763,31.253785256893536,621.8775510204082
103,3.358628592809467,-2.673451705081801,108.51369258861536,32.299963248422024,593.5077720207254
104,3.4089398810573246,-2.688202992417802,106.46940621004032,32.4414404106065,600.6363636363636
105,3.3925889765654884,-2.643812409924848,109.63155199233694,34.8519904829143,599.4278350515464
106,3.333755985027792,-2.667416742070054,108.86826817692437,35.29781421213265,613.7127659574468
107,3.271867232849736,-2.6744386111187426,107.54379477558399,35.513132067879454,606.9082568807339
108,3.249428827864556,-2.700935134929402,108.43470800412445,34.686213673342344,598.5494505494505
109,3.2493684966612673,-2.722079518291495,105.98553687413934,36.421990315038585,624.0153846153846
110,3.2738664658261647,-2.7180148614646895,100.03919770738202,35.20952268774918,608.1770833333334
111,3.261160056256175,-2.7294778845446976,97.52190358910774,33.37281152711322,615.2046783625731
112,3.2306575553764585,-2.6194539614872134,94.4682121764618,34.01100358508362,626.8248587570622
113,3.1955117529204404,-2.5303315427505506,92.25055408887307,34.630526364683746,618.8279069767442
114,3.213712427306465,-2.4852164448924334,93.91862033287217,34.76280148795426,608.4821428571429
115,3.2063258915963337,-2.4458912137450723,99.94137907112741,34.205256938826366,639.5
116,3.216453866287822,-2.4005130118458933,96.03752049082873,32.90039504655549,616.6941176470589
117,3.2094494545099543,-2.3588353922801577,93.76218763296008,30.255198179555215,599.5282051282052
118,3.2374856717089973,-2.4021716365015378,97.97318909268988,28.04350635296384,622.2409638554217
119,3.272701325838494,-2.4570779334460724,102.98773279414469,28.164397214983584,615.0056818181819
120,3.2987036800909615,-2.515383512344047,101.44066088676483,26.64798751772882,607.6019900497513
121,3.261447521930551,-2.564453823225889,107.3834234855337,25.69577584196686,602.0636363636364
122,3.2422298704342194,-2.6338273669663987,108.97413045099323,26.102652336029113,601.6458333333334
123,3.2301766563375227,-2.601135736061349,108.59138503572082,27.29684020427606,610.9885714285714
124,3.244925271618575,-2.5430264237285556,112.14642693623136,27.741373188981346,608.6136363636364
125,3.2431893208702895,-2.487443633712138,110.7168537186064,29.047380825531327,624.1323529411765
126,3.219356132383946,-2.450523228782033,112.406450226874,36.57127366133989,618.5028248587571
127,3.1931708520024746,-2.474608001691307,111.09607818359024,40.05612692224329,598.8197674418604
128,3.17512509545477,-2.5072976766999613,114.1651863030025,43.28274564944713,625.2324324324325
129,3.166575938678137,-2.5463579911393435,113.85688295708,39.225552765266215,596.1379310344828
130,3.2058808383397026,-2.5739995460080944,114.03888367118012,35.67418740588054,608.135265700483
131,3.2346740602461685,-2.608816243934847,119.39530744159612,35.55815261075982,624.8461538461538
132,3.261302785494985,-2.603962017946933,119.29227480440346,34.02522906279657,622.3068181818181
133,3.2686308262109485,-2.586617207009814,118.2798504048287,31.450194479927386,590.7823834196892
134,3.305829817796572,-2.585582796034013,116.49891517252696,35.05941257121304,597.4384236453202
135,3.347072107313277,-2.6137289340407546,120.19231253810445,42.634180894824624,601.5072463768116
136,3.3409275464477726,-2.6516637079504872,132.83436019963088,47.346892737063804,602.1686046511628
137,3.3067493172750946,-2.6730838918695548,135.1334437038007,52.04965180339038,599.869109947644
138,3.3481365346928427,-2.6686279507813313,134.0992715400079,48.66741889776786,607.3834196891191
139,3.300999678171733,-2.645020931065396,134.79622970401752,47.73519904755326,581.9945652173913
140,3.350603476693525,-2.6444363288150847,131.72414808230158,41.42780963471763,612.6
141,3.34572972954142,-2.6709332511826354,131.31266380554277,42.637012642589866,594.4489795918367
142,3.3686091256237707,-2.676069158856277,128.44690796706982,48.38981036439151,612.075117370892
143,3.3709168225619615,-2.6722928072866106,123.89894153015848,52.332364539932755,617.8381502890173
144,3.33776760465609,-2.626833582930212,118.5019139502137,53.38577858442412,617.016393442623
145,3.4019489984222586,-2.6209438435521246,120.53128558378828,49.16275511413576,598.1940298507462
146,3.4716637735767146,-2.613792874888451,121.02749367405389,38.55436974993399,614.8118279569892
147,3.51626645521293,-2.5765174345718482,121.04660355021093,37.4787063116721,604.7677725118483
148,3.4937981225995127,-2.578709797221795,122.0658296718802,40.06484562382585,630.1488372093023
149,3.506284073666556,-2.630110717626621,123.87494101276323,44.374042125660324,605.3718592964824
150,3.555275098306212,-2.6427613569644772,121.4291567493696,45.95305696240903,608.8181818181819
151,3.6451924362959094,-2.5924743463465676,120.47224102213676,56.47307039228622,608.8385416666666
152,3.6159270600997266,-2.5895145528449777,120.20861654092258,57.35575111982933,598.256038647343
153,3.6047602617454637,-2.6608646352617407,123.32326774810281,66.37070719712274,646.4292452830189
154,3.666226264569055,-2.630272736841973,120.60768694652191,71.01665427941124,626.0098522167488
155,3.6537546816740503,-2.532578430833274,118.57067298448057,80.76157469530935,624.2880434782609
156,3.6946833707147757,-2.4826407482479262,115.05847859644432,75.68481168357839,623.706976744186
157,3.7395433574833046,-2.494436480364705,115.43824198700692,68.08124733525156,609.8186528497409
158,3.7458635248416323,-2.4760725768710325,112.40749702308067,64.10260383802799,635.0
159,3.723658846322896,-2.442217722561073,112.36711724762155,58.343303655307075,649.0744186046512
160,3.8140003328700254,-2.418455392083314,108.96620432409269,50.81018657810731,599.9896907216495
161,3.9366693921076616,-2.4022895866998533,103.10950772792272,51.6788735899938,652.1897435897436
162,3.943339041616889,-2.3204927070491674,106.04927204624798,49.092195614291235,585.5502645502645
163,3.9724173953916857,-2.3331401972898833,105.89902815816252,46.38091330911397,614.7828054298642
164,3.881726975742183,-2.278988029567196,109.28361697379722,48.22308449219992,625.5906735751296
165,3.8732762427519574,-2.2570101347951934,106.8996294925459,50.829303670364304,606.6451612903226
166,3.89412288150933,-2.285968610500905,106.39033183140808,64.26641787792333,588.4639175257732
167,4.025217179082331,-2.306939684696722,108.08377000745229,69.21534500517889,612.96875
168,4.098476892174836,-2.3119347403930397,108.17914590214818,74.62922413960406,616.8333333333334
169,4.1016983729501595,-2.298050094892488,106.88323442247292,72.80604567524766,619.8857142857142
170,4.173418405369105,-2.2921991266165356,104.91768450324533,70.90884277820763,582.670731707317
171,4.157112872707758,-2.2959431413300555,104.32714195843816,70.63062394024553,603.0376344086021
172,4.125442173862941,-2.292026047695535,101.23610902661284,72.71605637017511,591.4
173,4.182659649504265,-2.274376025110498,102.34957071554274,80.73395172380484,603.5555555555555
174,4.191204246545173,-2.261405108972037,101.62603303382781,73.63681792921527,607.94375
175,4.206004346656268,-2.2731234856803395,99.76009786002939,75.92368586631423,619.6608187134503
176,4.188856773174806,-2.2913147232022713,99.0786972290424,74.98298318714262,625.7967914438502
177,4.176245446941049,-2.3427863212916824,95.59361139909872,72.25395795153648,629.5145631067961
178,4.225908072925401,-2.357392917477685,93.671039544147,73.22375116586201,631.9095477386935
179,4.2994585731116715,-2.331619360651521,89.77059249844648,75.64300061629945,633.1592039800995
180,4.361219649584469,-2.3164786324610906,91.65247119827565,75.57057022270665,607.4510869565217
181,4.4305989814183855,-2.285074788090456,98.13398516996442,75.59180169961152,626.9668246445498
182,4.428890335791813,-2.3532634501195857,99.71486498543958,74.62107185893703,604.1620111731844
183,4.424947405910278,-2.338548595357171,97.0496599403021,68.02842627182625,596.5136612021857
184,4.422844784045586,-2.3787172917905752,95.80907105065027,62.58898260692531,595.325
185,4.415232630784555,-2.413361149574241,98.14342300079639,55.346791271171114,605.6575342465753
186,4.42616936143278,-2.403671195223769,96.68759623660958,54.5933900980957,593.7486631016043
187,4.426267875954752,-2.2962614573318256,94.34179524694673,56.36890849342176,618.6292682926829
188,4.387143486026809,-2.285108926611257,91.11099448111648,55.72531462462616,610.1117318435754
189,4.3806784932407945,-2.3490145874993447,92.17006020581779,55.86513613389012,624.5919540229885
190,4.397453577763657,-2.3654651839814975,96.54381348726147,57.089356221621365,610.3068181818181
191,4.433615790690632,-2.3793258397396455,94.86238039562015,55.993457811048735,642.4926108374384
192,4.437020632824236,-2.3843237229226237,94.52906673156555,53.733324494576834,618.8139534883721
193,4.4213272240962675,-2.4042152194302773,91.69212642617734,51.36875523597554,602.139175257732
194,4.428102974994877,-2.372970403726814,92.25713579490815,51.7252248695714,657.3411764705883
195,4.480791601688925,-2.3894040892897914,96.59546698406047,48.15763440392506,605.6130952380952
196,4.485732312609444,-2.4205605293204804,97.53861699352443,46.00708746893865,619.3372093023256
197,4.463765215583105,-2.3678209507017254,100.87462525644295,45.760371750227776,609.1129032258065
198,4.451738095509729,-2.386161893624494,102.0368366830142,46.33929370500895,619.321608040201
199,4.424695323445281,-2.375887998204231,103.9855973995445,47.135807865968054,617.683908045977
200,4.4509537344366805,-2.420201703618132,103.3575486948476,45.77224324503968,603.25
201,4.480438078312301,-2.5070833758786204,99.94603711694042,49.86922840862363,632.6603773584906
202,4.468649465541429,-2.4037867633941725,103.18974869844531,54.89639360916264,607.460396039604
203,4.488714118444803,-2.3980429632964935,104.5367864611701,52.361214520222944,595.4590163934427
204,4.479339362433932,-2.445612049925893,100.19384455036436,53.640113983443186,619.1845238095239
205,4.520792479216402,-2.510378446323345,110.75786407431066,54.219926375024265,607.4648648648649
206,4.535400780781035,-2.5125262368983536,109.62596815475474,56.32788224222376,624.7047619047619
207,4.47952151398261,-2.4602176899342405,105.90974210861044,54.133245440772214,611.1927083333334
208,4.4684502003901425,-2.547353992450785,111.5621625092809,53.080353364893995,607.4090909090909
209,4.485109717664006,-2.556151848501931,110.78753349860351,54.4899936834324,611.5515463917526
210,4.536488097249727,-2.6174956705842694,105.66935986283747,53.85849915391371,627.8495145631068
211,4.594178687332402,-2.5847455590343063,102.82710583227097,53.97046310639536,629.0248756218906
212,4.6542408929904155,-2.582076874525438,98.05148020573289,50.8993062460891,592.5846994535519
213,4.65578922348206,-2.6422491041765164,96.61533038763451,53.56916895745554,626.9726775956284
214,4.704615508617369,-2.644175971160686,97.01542900645762,51.406318945661425,621.5828571428572
215,4.722857215873179,-2.6909514522425817,95.09500782039056,48.11309245581547,613.8505747126437
216,4.7334319211461,-2.7053122484836933,86.70999362135522,45.98428361120821,646.4427083333334
217,4.739390974415496,-2.70409616536877,86.51361766440719,44.89751690692499,613.2270531400966
218,4.769273196446352,-2.7167712301817075,91.99795414590464,44.1682202736585,597.6292682926829
219,4.744182207390406,-2.6713259995400698,90.57174130672968,40.6585845869043,592.8042328042328
220,4.698832012892545,-2.665123397676283,91.99079399790811,43.92078658442571,613.5449438202247
221,4.755959345011816,-2.67802567849049,90.63942240735157,46.96703405175105,626.8860103626943
222,4.735856483824299,-2.7209161528419643,90.7116573740424,48.341378135657386,628.8932038834952
223,4.727832152595838,-2.7060693867364516,93.23495527216897,50.387716171757845,604.8815789473684
224,4.756665432885816,-2.7444744035201394,98.26790739009081,50.2563936996241,631.5021834061135
225,4.738154496411553,-2.7652948169515223,98.28931338360997,49.048568594445996,611.1237623762377
226,4.762515877629807,-2.7659632961286107,102.99584778323062,43.67238217102743,599.2848837209302
227,4.832059561171312,-2.758061261010236,114.0557112657775,45.56843012874647,613.879781420765
228,4.8543182776858345,-2.6480265416407853,119.7126259611938,49.27381044817525,616.3128491620112
229,4.802296336549295,-2.7553263263585825,114.74864787516701,48.3299079837502,637.9906103286385
230,4.803340117541706,-2.8630107248852603,116.5814772986689,53.58534288090903,611.17277486911
231,4.830041053022209,-2.9042841869822977,118.12832743203978,48.288618658073446,608.5285714285715
232,4.8692032681230275,-2.9604687377641326,123.62712989224698,49.53389002511265,604.7777777777778
233,4.854495064569128,-3.0345191319587825,108.93672158373766,56.50445260084839,613.3068181818181
234,4.815036214312965,-3.0217554684172567,106.85246467600662,57.85508567829648,606.0
235,4.761836603814679,-3.042158471537522,112.27638015854592,57.61652164943048,607.8115183246073
236,4.71337256140826,-3.092285550145488,110.85726850139729,59.537203896642644,600.0451977401129
237,4.686857944985313,-2.985169567345411,109.82479899844346,54.820630206213934,616.0714285714286
238,4.716347595142254,-2.997770092752547,110.40671308115778,59.90219440083775,607.9304812834224
239,4.768150584005544,-3.0585730172985386,107.67012711571267,55.28066041182858,600.7142857142857
240,4.7714539458969,-3.0827208745489005,101.77338282407442,60.41409490373886,615.7474226804123
241,4.792467001218177,-3.086297603702749,86.54329352497109,63.37247568657874,619.391061452514
242,4.744834100160225,-3.07786317631216,88.95054615479933,62.66332440328967,621.9944444444444
243,4.753093474933102,-3.071842466651568,87.68453191227947,64.26289988299455,602.9692307692308
244,4.776957421531484,-3.047514324055608,95.5761120525083,61.60045712677529,632.7198067632851
245,4.784489912642085,-3.0388608716990033,93.85710829828449,59.93720411800842,620.6410256410256
246,4.827943447287583,-3.0276393858728916,92.7651080079405,58.495035432552946,632.4611650485436
247,4.8123745297736145,-3.0659943182914473,92.17911740626876,58.505889605738986,613.5849056603773
248,4.877730875273777,-3.0189645315366636,89.17618144883343,62.20993238903903,609.3257142857143
249,4.948910215760068,-2.9716185490768567,90.6344584123135,65.81649280749598,622.2460732984293
250,4.974589430974369,-2.983358457701643,90.57891884909661,78.10291177149719,630.699074074074
251,4.980131762394398,-2.9018551476898193,88.85661751165286,75.25280515022365,607.1967213114754
252,5.018473556301906,-2.8647629551602347,91.65231744949729,74.81164374408877,601.1937172774869
253,4.942405278486196,-2.846043013460255,91.6712355330988,74.3078011775009,601.3444976076555
254,4.956797707608159,-2.909360728245738,96.5441469136112,73.2805140614012,636.9285714285714
255,4.962370543701533,-2.9929275174716437,99.53734327207114,69.34208717650401,599.8108108108108
256,4.947385259784825,-3.01427402700695,94.03529335319928,63.678786533207486,613.575
257,4.956948496327748,-2.9212531308734437,93.6474721814743,63.958934978803796,615.9625668449198
258,5.009874317437178,-2.9042617364884533,94.97100163455232,61.40143280437384,632.0698924731183
259,4.952998291445838,-2.8999004660199827,92.87962210898377,57.731245754661884,612.6477272727273
260,4.954719088450282,-2.9114408675982992,90.52098214558994,53.91739790724269,602.8829787234042
261,4.898294121842403,-2.9457533952381825,91.60017548080522,59.88975072070948,604.6195652173913
262,4.915294315943168,-2.940654619141036,96.70224042835594,67.1364134797366,609.4585365853659
263,4.946490132373828,-2.8951278718515026,90.27591621288059,63.65519944204531,613.3654822335026
264,4.91540875647918,-2.776649695547444,93.40181027592189,69.10496065151303,627.3519553072625
265,4.793426392745222,-2.618268760499605,95.12694322713988,71.06276629245968,621.0842696629213
266,4.7434923656322,-2.3423051943267224,98.27179331438637,75.45651353936226,618.8426966292135
267,4.769080142392779,-2.1938779128646244,97.11720331003231,74.79744960851646,627.0641711229947
268,4.768261789618575,-2.2027905664256417,91.98369601508831,67.91294032297269,581.7142857142857
269,4.7665048496187366,-2.1802262393710508,93.49340860426645,72.53821139744909,623.5248868778281
270,4.825625699368173,-2.1351692421703907,97.72993589210883,70.9700912404233,614.8449197860963
271,4.767901956833559,-2.0734788000903617,103.67184281438479,70.62489032226449,641.0276497695853
272,4.790156750974518,-2.1013564024587503,101.04482771578364,70.88136694686004,591.3734939759037
273,4.911810597690418,-2.1789293420017386,107.23677410608683,71.83407707662465,631.0408163265306
274,4.946140577814393,-2.1742429016582565,105.22130904572637,68.75538933575227,602.5698924731183
275,4.898481687454619,-2.120361270145223,106.47523811949432,64.15849386476235,613.5478723404256
276,4.894567785322831,-2.228554381018332,104.79151442818987,65.26297888122083,609.6947368421053
277,4.877135168492723,-2.1869235327817673,98.25173142851042,64.6934873635938,626.7189189189189
278,4.884993475295543,-2.187209482637193,96.49827389171945,63.33079046298491,635.6382113821138
279,4.909186391673572,-2.180469139107213,96.86518870305598,58.677535800466906,622.0
280,4.9267426077310645,-2.120103229209608,101.51674543639504,63.34341658894031,619.2596685082873
281,4.914959447483652,-2.0793962744821144,104.6063281749626,63.15876101763707,614.7395833333334
282,4.925355781544398,-2.061989728026262,105.74977604224462,64.88177863482522,588.0
283,4.966608764330156,-2.116752540992809,99.5307907607069,62.86495792834773,618.3
284,4.940638523297659,-2.1447123858742585,98.38296520284823,65.47304683090917,601.8921568627451
285,4.926816393412011,-2.1091960158604612,98.12630642224822,70.01253164050756,576.9619565217391
286,4.90889132449799,-2.1189497514448803,97.793202274674,67.39931587628845,586.979381443299
287,4.909759668803434,-2.165470119085484,97.46797268257474,67.9240645694586,608.0558375634517
288,4.909838483293612,-2.1501605288939167,95.97953327427129,70.50190978020709,610.7397959183673
289,4.880597050857275,-2.142702222265623,89.16743474538754,71.97661919810052,604.5867346938776
290,4.891253931129322,-2.21097345579254,85.4068833184892,70.20121916649464,626.9125683060109
291,4.8867659257284775,-2.2363377799504547,85.0407304270051,66.3829614495598,614.8358208955224
292,4.92720174157859,-2.221066249562842,86.33490433390183,64.04800841239921,629.1214953271028
293,4.944507554049123,-2.1951207421468744,88.53340227536052,67.86507106413443,626.5174129353234
294,4.89676189033975,-2.143108048374438,89.68832426018257,65.64080575326778,620.4536082474227
295,4.824394504976092,-2.1378373120581946,92.98284216549172,59.25727308743786,612.6119402985074
296,4.820637786870644,-2.166430869116466,93.22692339704037,62.229434718613376,593.44
297,4.772020201268628,-2.214543711725639,92.1099639466953,60.00669195602505,623.5765306122449
298,4.760043688549831,-2.197309861118456,95.24202627791286,53.33947287399768,606.8342857142857
299,4.719798186898027,-2.180831404561057,94.13728090181384,51.1493532108846,582.9175257731958
300,4.72129940354912,-2.2452724661186334,97.16650904255908,55.80035872231416,603.0054054054054
301,4.719818201529201,-2.268988917587769,95.43956384339229,54.293194420574295,616.9005235602094
302,4.743171243641671,-2.3705196228701433,92.42024188554606,59.25068661866958,618.1387559808612
303,4.8089143306503255,-2.4561612003312163,97.05602176784318,61.36486448672541,643.8105726872246
304,4.795427543683003,-2.476551961615774,97.2362528640194,61.47303842763875,628.0195121951219
305,4.772621894141204,-2.5317926469501484,100.68416595298942,60.34048475575027,607.780487804878
306,4.771232387988468,-2.5612526488431326,103.54865416722978,62.065105648652654,602.5860215053764
307,4.875766310696312,-2.6046781432497133,108.6327940233275,62.64580589236892,619.4630541871921
308,4.920725770557618,-2.591266626275367,111.35632441262888,61.019925457272265,607.1256544502618
309,4.947257595638161,-2.521715771255915,113.83341614976939,58.99540567169322,606.8878048780488
310,4.9948390284630895,-2.528750061718326,106.29036951444412,61.57582751051608,625.1263157894737
311,4.957761835759031,-2.5634750351135986,101.57263388996061,55.50487442715239,618.9852941176471
312,4.9048803017667035,-2.578218990628342,104.89310355441694,52.34860613537736,623.7216494845361
313,4.872119540237074,-2.622110350351143,107.27517710850861,49.04511981581306,625.972602739726
314,4.865404837416968,-2.6225431832815014,104.11577292139032,49.910308179127505,629.2751322751323
315,4.83710294666993,-2.6633169363322184,106.08416179806747,46.45260693045058,621.2444444444444
316,4.795567253306414,-2.685521217320829,102.02091620373375,48.402788670126036,630.6666666666666
317,4.81859900826961,-2.688156387613885,99.82984267156344,50.16597442355855,586.25
318,4.791493540826043,-2.6884944747492447,99.37287862122118,51.63734896435017,620.4709302325581
319,4.893261811517668,-2.6991774680273166,104.9917305766645,52.35034909403488,634.520202020202
320,4.88040894545831,-2.725480788060705,107.16660225795347,53.020373726155704,605.3406593406594
